,sale_date,class_id,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,sale_quantity
151,201609,492952,692,3,2,1,5,0,CVT,1.6,L,10-15W,10.3,1,1,1,1,2,1,93.0,4,154.0,4683,1780,1465,1670,1260,5.0,2700,1530,1530,47
152,201609,597927,831,3,2,2,3,7,DCT,1.6,T,15-20W,16.7,1,1,1,1,2,1,132.4,4,265.0,4855,1860,1475,1990,1541,5.0,2805,1602,1609,409
153,201609,472603,985,3,2,1,6,6,AT,1.8,L,10-15W,13.5,1,1,1,1,2,1,102.0,4,172.0,4750,1820,1488,1790,1370,5.0,2730,1555,1550,42
154,201609,651347,537,2,2,3,5,5,MT,1.5,L,8-10W,9.5,1,1,1,1,2,1,96.0,4,155.0,4065,1695,1525,1470,1058,5.0,2530,1480,1465,9
155,201609,745137,637,2,2,1,2,6,AT,1.0,T,10-15W,13.2,1,1,1,1,2,1,94.0,3,170.0,4368,1823,1483,1734,1359,5.0,2648,1553,1544,16
156,201609,745137,637,3,2,1,2,5,MT,1.0,T,10-15W,13.2,1,1,1,1,2,1,94.0,3,170.0,4534,1823,1483,1689,1314,5.0,2648,1553,1544,8
157,201609,437598,638,2,1,1,1,6,MT,2.0,T,10-15W,13.0,1,1,1,1,2,1,145.0,4,315.0,4545,1835,1700,2210,1700,5.0,2720,1565,1565,6
158,201609,961962,750,3,2,1,4,6,AT,1.6,L,8-10W,8.9,1,1,1,1,2,1,81.0,4,155.0,4487,1706,1470,1650,1160,5.0,2603,1460,1500,69
159,201609,384924,761,3,2,2,2,6,AT,2.0,T,20-25W,24.7,1,1,1,1,2,1,187.0,4,350.0,5018,1866,1461,2060,1580,5.0,2905,1599,1602,50
160,201609,378356,497,3,2,1,1,5,MT,1.5,L,8-10W,7.2,1,1,1,1,2,1,85.0,4,141.0,4572,1825,1482,1640,1265,5.0,2670,1556,1542,392
161,201609,905745,761,2,1,3,2,6,AT,1.4,T,10-15W,13.2,1,1,1,1,2,1,103.0,4,200.0,4278,1774,1646,1840,1430,5.0,2555,1540,1540,6
162,201609,603972,872,3,2,4,4,7,DCT,1.8,T,50-75W,33.5,1,1,1,1,2,2,140.0,4,320.0,5036,1874,1480,2250,1750,5.0,3012,1630,1620,334
163,201609,245609,750,2,2,1,4,5,MT,1.4,T,15-20W,15.4,1,1,1,1,2,1,96.0,4,225.0,4348,1807,1574,1850,1395,5.0,2680,1549,1521,11
164,201609,245609,750,2,2,1,4,7,DCT,1.4,T,15-20W,15.4,1,1,1,1,2,1,110.0,4,250.0,4348,1807,1574,1885,1430,5.0,2680,1549,1521,17
165,201609,409854,638,2,1,1,1,6,AT,1.5,T,10-15W,13.5,1,1,1,1,2,1,110.0,4,210.0,4649,1852,1710,2064,1560,5.0,2680,1565,1565,843
166,201609,743957,450,3,2,1,2,5,MT,1.5,L,10-15W,8.4,1,1,1,1,2,1,80.0,4,141.0,4544,1779,1467,1620,1185,5.0,2600,1538,1539,57
167,201609,425432,750,3,2,1,4,7,DCT,1.4,T,10-15W,11.2,1,1,1,1,2,1,110.0,4,250.0,4605,1765,1460,1810,1300,5.0,2610,1517,1493,9
168,201609,905745,761,2,1,3,2,6,AT,1.4,T,10-15W,13.2,1,1,1,1,2,1,103.0,4,200.0,4278,1781,1648,1840,1430,5.0,2555,1540,1540,153
169,201609,682651,872,3,2,2,4,7,DCT,2.0,T,35-50W,37.2,1,1,1,1,2,2,140.0,4,320.0,4818,1843,1432,2015,1565,5.0,2908,1566,1549,23
170,201609,914348,750,2,2,3,4,6,AT,1.6,L,10-15W,10.5,1,1,1,1,2,1,81.0,4,155.0,3987,1705,1486,1545,1135,5.0,2470,1463,1456,19
171,201609,883691,750,3,2,2,4,7,DCT,1.8,T,20-25W,21.0,1,1,1,1,2,1,132.0,4,300.0,4866,1832,1464,2000,1500,5.0,2871,1584,1570,48
172,201609,597927,831,3,2,2,3,6,AT,2.0,L,15-20W,16.7,1,1,1,1,2,1,118.0,4,193.0,4855,1860,1475,1940,1501,5.0,2805,1602,1609,409
173,201609,713651,537,3,2,1,5,6,MT,1.5,T,10-15W,17.0,1,1,1,1,2,1,130.0,4,226.0,4649,1800,1416,1730,1275,5.0,2700,1547,1563,12
174,201609,321683,750,3,2,1,4,5,MT,1.4,T,15-20W,13.2,1,1,1,1,2,1,96.0,4,225.0,4655,1780,1453,1820,1360,5.0,2651,1535,1532,17
175,201610,745137,637,2,2,1,2,5,MT,1.0,T,10-15W,9.8,1,1,1,1,2,1,94.0,3,170.0,4368,1823,1483,1683,1308,5.0,2648,1553,1544,8
176,201610,924154,637,3,2,1,2,6,AT,1.5,L,10-15W,7.5,1,1,1,1,2,1,85.0,4,142.0,4587,1825,1490,1675,1300,5.0,2687,1562,1548,956
177,201610,350259,750,3,2,1,4,7,DCT,1.4,T,15-20W,13.1,1,1,1,1,2,1,96.0,4,225.0,4598,1826,1425,1825,1325,5.0,2656,1580,1554,126
178,201610,923841,450,3,2,2,2,6,AT,1.5,T,15-20W,15.4,1,1,1,1,2,1,120.0,4,250.3,4855,1854,1476,1960,1520,5.0,2737,1585,1587,211
179,201610,436105,836,3,2,2,3,7,DCT,1.6,T,15-20W,15.1,1,1,1,1,2,1,128.7,4,265.0,4710,1820,1470,1900,1495,5.0,2770,1567,1577,71
180,201610,281301,750,3,2,2,4,7,DCT,1.4,T,25-35W,27.2,1,1,1,1,2,1,110.0,4,250.0,4872,1834,1484,2015,1495,5.0,2803,1577,1550,175
181,201609,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,51.5,3,1,1,1,2,2,165.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,239
182,201609,527809,953,3,2,4,4,9,AT,2.0,T,35-50W,47.5,2,1,1,1,2,2,135.0,4,300.0,5065,1860,1467,2305,1770,5.0,3079,1596,1600,50
183,201609,289403,12,2,1,1,1,6,MT,1.3,T,8-10W,9.5,1,1,1,1,2,1,95.0,4,185.0,4440,1833,1545,1735,1360,5.0,2700,1556,1562,60
184,201609,437598,638,2,1,1,1,6,AT,1.5,T,10-15W,13.0,1,1,1,1,2,1,110.0,4,210.0,4549,1835,1700,2160,1620,5.0,2720,1565,1565,402
185,201609,349023,450,3,2,1,2,5,MT,1.5,L,10-15W,14.0,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1477,1738,1320,5.0,2685,1544,1565,310
186,201609,743957,450,3,2,1,2,6,AT,1.5,L,10-15W,8.4,1,1,1,1,2,1,80.0,4,141.0,4544,1779,1467,1660,1225,5.0,2600,1538,1539,65
187,201609,481950,813,2,1,1,5,6,AT,2.5,L,15-20W,15.3,3,1,1,1,2,1,141.0,4,252.0,4633,1840,1535,2010,1560,5.0,2700,1584,1587,5
188,201609,714860,831,3,2,2,3,6,AT,1.8,L,10-15W,14.4,1,1,1,1,2,1,105.0,4,176.0,4720,1815,1465,1830,1395,5.0,2770,1579,1589,21
189,201609,682651,872,3,2,2,4,0,CVT,2.0,T,35-50W,37.2,1,1,1,1,2,2,132.0,4,320.0,4761,1826,1439,2020,1600,5.0,2869,1564,1550,15
190,201609,587678,537,2,1,3,5,6,MT,1.5,L,15-20W,14.0,1,1,1,1,2,1,96.0,4,155.0,4294,1772,1605,1770,1200,5.0,2610,1535,1540,10
191,201609,914348,750,2,2,3,4,6,AT,1.4,L,10-15W,10.5,1,1,1,1,2,1,66.0,4,132.0,3970,1682,1462,1590,1110,5.0,2470,1463,1456,307
192,201609,481950,813,2,1,1,5,6,AT,2.0,L,15-20W,15.3,1,1,1,1,2,1,116.0,4,202.0,4633,1840,1530,1900,1450,5.0,2700,1584,1586,59
193,201610,580470,750,3,2,1,4,7,DCT,1.4,T,10-15W,10.5,1,1,1,1,2,1,96.0,4,225.0,4562,1793,1468,1790,1310,5.0,2614,1518,1525,24
194,201610,732758,814,2,1,1,4,8,AT,2.0,T,25-35W,31.0,1,1,1,1,2,2,157.0,4,280.0,4565,1821,1624,2095,1607,5.0,2780,1561,1562,21
195,201609,978089,12,2,2,1,1,0,CVT,1.5,L,5-8W,8.9,1,1,1,1,2,1,80.0,4,140.0,4425,1789,1470,1626,1251,5.0,2650,1502,1492,37
196,201609,924154,637,3,2,1,2,6,AT,1.5,L,10-15W,7.5,1,1,1,1,2,1,85.0,4,142.0,4587,1825,1490,1675,1300,5.0,2687,1562,1548,883
197,201609,291086,761,3,2,2,2,6,AT,2.0,L,20-25W,16.6,1,1,1,1,2,1,108.0,4,190.0,4843,1856,1484,2020,1585,5.0,2737,1585,1588,282
198,201609,425432,750,3,2,1,4,7,DCT,1.4,T,10-15W,11.2,1,1,1,1,2,1,96.0,4,225.0,4605,1765,1460,1800,1290,5.0,2610,1517,1493,27
199,201609,854079,537,3,2,1,5,0,CVT,1.8,L,10-15W,12.5,1,1,1,1,2,1,100.0,4,169.0,4664,1750,1505,1685,1275,5.0,2650,1500,1485,162
200,201609,923841,450,3,2,2,2,6,AT,1.6,T,15-20W,15.6,1,1,1,1,2,1,131.0,4,235.0,4855,1854,1474,1960,1535,5.0,2737,1585,1587,53
201,201609,248352,831,3,2,3,3,4,AT,1.4,L,8-10W,8.7,1,1,1,1,2,1,78.7,4,135.0,4370,1700,1460,1500,1083,5.0,2570,1511,1515,252
202,201609,270690,98,2,3,3,1,5,MT,1.2,L,5WL,3.9,2,1,1,1,1,1,65.0,4,116.0,4415,1685,1850,1825,1226,5.0,2720,1420,1440,125
203,201609,961362,692,2,1,1,5,0,CVT,2.0,L,15-20W,15.1,1,1,1,1,2,1,110.0,4,200.0,4384,1837,1612,1870,1427,5.0,2646,1585,1581,36
204,201609,354068,692,3,2,1,5,5,MT,1.6,L,10-15W,10.1,1,1,1,1,2,1,86.0,4,153.0,4665,1700,1505,1660,1180,5.0,2700,1480,1485,64
205,201610,221795,872,2,1,1,4,6,DCT,1.4,T,25-35W,26.2,1,1,1,1,2,2,110.0,4,250.0,4398,1841,1591,2020,1500,5.0,2603,1547,1555,164
206,201610,739296,290,2,3,3,7,5,MT,1.5,L,5-8W,8.6,1,1,1,1,2,1,82.0,4,146.5,4710,1785,1715,1920,1435,6.5,2750,1530,1525,498
207,201610,453752,814,3,2,2,4,8,AT,1.5,T,35-50W,47.7,2,1,1,1,2,2,100.0,3,220.0,4753,1811,1453,2000,1555,5.0,2920,1543,1582,19
208,201610,416749,537,2,1,3,5,0,CVT,1.8,L,10-15W,12.3,1,1,1,1,2,1,100.0,4,169.0,4270,1772,1605,1775,1304,5.0,2610,1540,1530,72
209,201610,750340,864,2,1,1,1,6,MT,1.5,T,10-15W,13.0,1,1,1,1,2,1,115.0,4,215.0,4530,1900,1700,1860,1485,5.0,2700,1601,1602,67
210,201609,526401,836,3,2,1,3,6,MT,1.6,L,10-15W,11.4,1,1,1,1,2,1,93.8,4,155.5,4610,1800,1450,1760,1225,5.0,2700,1555,1564,6
211,201609,714152,750,2,1,1,4,6,AT,2.0,T,25-35W,17.4,3,1,1,1,2,1,147.0,4,280.0,4506,1809,1685,2170,1720,5.0,2684,1569,1571,22
212,201610,682651,872,3,2,2,4,0,CVT,2.0,T,35-50W,39.5,1,1,1,1,2,2,132.0,4,320.0,4761,1826,1439,2020,1600,5.0,2869,1564,1550,15
213,201610,739296,290,2,3,3,7,5,MT,1.8,L,5-8W,8.6,1,1,1,1,2,1,101.0,4,186.0,4710,1785,1745,1920,1435,6.5,2750,1530,1525,6
214,201610,401052,953,2,1,1,4,7,DCT,1.6,T,25-35W,26.1,1,1,1,1,2,2,115.0,4,250.0,4431,1804,1532,1920,1482,5.0,2699,1553,1544,116
215,201610,289386,813,2,2,1,5,6,AT,2.0,L,10-15W,14.3,1,1,1,1,2,1,116.0,4,202.0,4461,1795,1474,1855,1359,5.0,2700,1555,1560,10
216,201610,175962,750,3,2,1,4,6,AT,1.6,L,10-15W,7.1,1,1,1,1,2,1,81.0,4,155.0,4475,1706,1469,1625,1145,5.0,2603,1460,1500,79
217,201610,270690,98,2,3,3,1,5,MT,1.5,L,5WL,3.9,2,1,1,1,1,1,82.0,4,146.5,4415,1685,1850,1825,1236,5.0,2720,1420,1440,10
218,201611,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,36.8,3,1,1,1,2,2,169.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,91
219,201611,580470,750,3,2,1,4,5,MT,1.6,L,10-15W,11.4,1,1,1,1,2,1,81.0,4,155.0,4562,1793,1468,1700,1220,5.0,2614,1518,1525,130
220,201611,412240,783,2,1,2,1,5,MT,1.6,L,8-10W,6.7,2,1,1,1,2,1,86.0,4,150.0,4680,1800,1750,1975,1450,7.0,2780,1495,1505,218
221,201610,219195,638,2,1,3,1,6,MT,1.5,T,10-15W,9.5,1,1,1,1,2,1,110.0,4,210.0,4365,1814,1695,1941,1541,5.0,2560,1525,1520,20
222,201610,437598,638,2,1,1,1,6,AT,1.5,T,10-15W,12.5,1,1,1,1,2,1,110.0,4,210.0,4549,1835,1700,2160,1620,5.0,2720,1565,1565,446
223,201610,349023,450,3,2,1,2,6,AT,1.5,L,10-15W,8.3,1,1,1,1,2,1,84.0,4,146.0,4666,1807,1460,1700,1270,5.0,2700,1541,1561,340
224,201609,950264,498,2,1,1,1,6,DCT,2.0,T,15-20W,11.0,1,1,1,1,2,1,162.0,4,350.0,4545,1855,1690,1967,1592,5.0,2700,1574,1593,19
225,201610,739296,290,2,3,3,7,6,MT,1.5,T,5-8W,8.6,1,1,1,1,2,1,110.0,4,230.0,4710,1785,1745,1955,1460,6.5,2750,1530,1525,210
226,201610,379876,985,3,2,1,6,5,MT,1.6,L,10-15W,10.5,1,1,1,1,2,1,86.0,4,150.0,4590,1820,1488,1690,1290,5.0,2675,1555,1550,7
227,201609,739296,290,2,3,3,7,5,MT,1.5,L,5-8W,7.0,1,1,1,1,2,1,82.0,4,146.5,4685,1785,1715,1920,1435,6.5,2750,1530,1525,72
228,201609,739296,290,2,3,3,7,5,MT,1.5,L,5-8W,7.0,1,1,1,1,2,1,82.0,4,146.5,4710,1785,1715,1920,1370,6.5,2750,1530,1525,6
229,201609,580470,750,3,2,1,4,5,MT,1.6,L,10-15W,10.6,1,1,1,1,2,1,81.0,4,155.0,4562,1793,1468,1700,1220,5.0,2614,1518,1525,165
230,201609,245609,750,2,2,1,4,7,DCT,1.4,T,15-20W,15.4,1,1,1,1,2,1,96.0,4,225.0,4348,1807,1574,1880,1425,5.0,2680,1549,1521,88
231,201609,409854,638,2,1,1,1,6,MT,1.5,T,10-15W,13.5,1,1,1,1,2,1,110.0,4,210.0,4640,1825,1745,2051,1541,5.0,2680,1565,1565,310
232,201609,308913,750,2,2,1,4,7,DCT,1.4,T,15-20W,12.7,1,1,1,1,2,1,96.0,4,225.0,4445,1765,1485,1810,1300,5.0,2610,1517,1493,16
233,201609,250658,450,3,2,2,2,7,DCT,1.5,T,15-20W,20.0,1,1,1,1,2,1,120.0,4,252.0,4923,1854,1470,1865,1415,5.0,2829,1606,1609,166
234,201609,248352,831,2,2,3,3,4,AT,1.4,L,8-10W,8.7,1,1,1,1,2,1,78.7,4,135.0,4120,1700,1460,1500,1087,5.0,2570,1511,1515,176
235,201610,379876,985,3,2,1,6,5,MT,1.6,L,10-15W,10.5,1,1,1,1,2,1,86.0,4,150.0,4558,1805,1505,1774,1325,5.0,2612,1525,1522,105
236,201610,219195,638,2,1,3,1,6,AT,1.5,T,10-15W,9.5,1,1,1,1,2,1,110.0,4,210.0,4335,1814,1695,1941,1541,5.0,2560,1525,1520,90
237,201610,349023,450,3,2,1,2,6,AT,1.5,L,10-15W,8.3,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1455,1700,1260,5.0,2662,1540,1558,126
238,201610,786351,836,3,2,1,3,6,AT,1.6,L,10-15W,9.3,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1650,1275,5.0,2700,1549,1562,572
239,201610,950264,498,2,1,1,1,6,DCT,2.0,T,15-20W,9.8,1,1,1,1,2,1,162.0,4,350.0,4545,1855,1690,1967,1592,5.0,2700,1574,1593,28
240,201610,175962,750,3,2,1,4,5,MT,1.4,L,10-15W,7.1,1,1,1,1,2,1,66.0,4,132.0,4475,1706,1469,1595,1115,5.0,2603,1460,1500,8
241,201610,175962,750,3,2,1,4,5,MT,1.6,L,10-15W,7.1,1,1,1,1,2,1,81.0,4,155.0,4475,1706,1469,1595,1115,5.0,2603,1460,1500,111
242,201609,621073,98,2,3,3,1,5,MT,1.2,L,5WL,3.9,2,1,1,1,1,1,60.3,4,116.0,4400,1680,1750,1825,1206,7.5,2720,1420,1440,207
243,201609,671482,637,2,1,3,2,6,DCT,1.5,L,10-15W,7.7,1,1,1,1,2,1,83.0,4,140.0,4280,1785,1658,1670,1295,5.0,2530,1527,1533,77
244,201609,198427,12,3,2,1,1,5,MT,1.5,L,5-8W,5.4,1,1,1,1,2,1,80.0,4,140.0,4547,1734,1470,1620,1210,5.0,2600,1490,1470,94
245,201609,732758,814,2,1,1,4,6,AT,1.5,T,25-35W,28.0,1,1,1,1,2,2,111.0,3,220.0,4565,1821,1624,2035,1550,5.0,2780,1561,1562,161
246,201609,614059,953,3,2,2,4,7,AT,1.6,T,35-50W,50.6,2,1,1,1,2,2,115.0,4,250.0,4783,1810,1442,2065,1596,5.0,2920,1563,1545,134
247,201609,416749,537,2,1,3,5,6,MT,1.8,L,10-15W,15.8,1,1,1,1,2,1,100.0,4,169.0,4270,1772,1605,1775,1280,5.0,2610,1540,1530,14
248,201609,291514,783,2,1,3,1,5,MT,1.6,L,8-10W,8.7,1,1,1,1,2,1,92.0,4,160.0,4160,1810,1635,1645,1270,5.0,2560,1560,1560,75
249,201609,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,28.6,1,1,1,1,2,2,193.0,4,400.0,5131,1852,1502,2260,1840,5.0,2837,1580,1591,117
250,201609,526401,836,3,2,1,3,6,AT,1.6,L,10-15W,11.4,1,1,1,1,2,1,95.3,4,157.0,4610,1800,1450,1780,1254,5.0,2700,1555,1564,501
251,201610,308913,750,2,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4445,1765,1485,1765,1255,5.0,2610,1517,1493,205
252,201610,308913,750,2,2,1,4,7,DCT,1.4,T,15-20W,13.7,1,1,1,1,2,1,96.0,4,225.0,4445,1765,1485,1810,1300,5.0,2610,1517,1493,8
253,201610,425432,750,3,2,1,4,7,DCT,1.4,T,10-15W,11.0,1,1,1,1,2,1,96.0,4,225.0,4605,1765,1460,1800,1290,5.0,2610,1517,1493,9
254,201610,923841,450,3,2,2,2,6,AT,1.6,T,15-20W,15.4,1,1,1,1,2,1,131.0,4,235.0,4855,1854,1474,1960,1535,5.0,2737,1585,1587,26
255,201610,597927,831,3,2,2,3,7,DCT,1.6,T,15-20W,16.6,1,1,1,1,2,1,132.4,4,265.0,4855,1860,1475,1990,1541,5.0,2805,1602,1609,372
256,201610,714152,750,2,1,1,4,6,MT,1.8,T,25-35W,17.3,1,1,1,1,2,1,118.0,4,250.0,4506,1809,1685,1970,1520,5.0,2684,1569,1571,6
257,201609,950264,498,2,1,1,1,6,DCT,2.0,T,15-20W,11.0,3,1,1,1,2,1,162.0,4,350.0,4545,1855,1690,2055,1680,5.0,2700,1574,1593,19
258,201609,392593,497,2,1,1,1,6,MT,1.5,T,10-15W,11.5,1,1,1,1,2,1,112.0,4,205.0,4470,1837,1670,1765,1390,5.0,2670,1550,1550,62
259,201609,713651,537,3,2,1,5,0,CVT,1.5,T,10-15W,17.0,1,1,1,1,2,1,130.0,4,220.0,4649,1800,1416,1730,1326,5.0,2700,1547,1563,50
260,201609,321683,750,3,2,1,4,5,MT,1.6,L,15-20W,13.2,1,1,1,1,2,1,81.0,4,155.0,4655,1780,1453,1750,1300,5.0,2651,1535,1532,255
261,201609,559132,692,3,2,2,5,0,CVT,2.0,L,20-25W,18.0,1,1,1,1,2,1,110.0,4,195.0,4891,1830,1490,1870,1466,5.0,2775,1585,1585,76
262,201609,619401,12,2,1,1,1,5,MT,1.8,L,8-10W,8.8,1,1,1,1,2,1,98.0,4,170.0,4500,1834,1707,1808,1433,5.0,2661,1560,1560,98
263,201610,603972,872,3,2,4,4,0,CVT,2.5,L,50-75W,62.2,1,1,1,1,2,2,150.0,6,250.0,5036,1874,1480,2300,1800,5.0,3012,1630,1620,150
264,201610,416749,537,2,1,3,5,0,CVT,1.8,L,10-15W,12.3,1,1,1,1,2,1,100.0,4,169.0,4270,1772,1605,1775,1295,5.0,2610,1540,1530,122
265,201610,978089,12,3,2,1,1,0,CVT,1.5,L,5-8W,7.4,1,1,1,1,2,1,80.0,4,140.0,4631,1789,1470,1640,1265,5.0,2650,1502,1492,112
266,201610,745137,637,3,2,1,2,6,AT,1.5,T,10-15W,9.8,1,1,1,1,2,1,135.0,4,240.0,4534,1823,1483,1782,1407,5.0,2648,1553,1544,74
267,201610,350259,750,3,2,1,4,5,MT,1.4,T,15-20W,13.1,1,1,1,1,2,1,110.0,4,250.0,4598,1826,1425,1840,1340,5.0,2656,1580,1554,8
268,201610,883691,750,3,2,2,4,7,DCT,1.4,T,20-25W,21.0,1,1,1,1,2,1,110.0,4,250.0,4866,1832,1464,1920,1440,5.0,2871,1584,1570,11
269,201610,290854,537,2,1,1,5,0,CVT,2.4,L,15-20W,20.9,3,1,1,1,2,1,137.0,4,243.0,4585,1820,1685,2100,1655,5.0,2620,1580,1580,9
270,201610,651347,537,2,2,3,5,5,MT,1.5,L,8-10W,8.4,1,1,1,1,2,1,96.0,4,155.0,4065,1695,1525,1470,1058,5.0,2530,1480,1465,18
271,201610,576298,304,2,3,2,1,5,MT,1.6,L,5-8W,7.2,2,1,1,1,2,1,90.0,4,153.0,4715,1720,1940,2145,1545,7.5,2800,1445,1420,24
272,201610,883691,750,3,2,2,4,7,DCT,1.8,T,20-25W,21.0,1,1,1,1,2,1,132.0,4,300.0,4866,1832,1464,2000,1500,5.0,2871,1584,1570,244
273,201610,248352,831,2,2,3,3,4,AT,1.4,L,8-10W,7.3,1,1,1,1,2,1,78.7,4,135.0,4120,1700,1460,1500,1087,5.0,2570,1511,1515,25
274,201610,714860,831,3,2,2,3,6,AT,1.8,L,10-15W,11.1,1,1,1,1,2,1,105.0,4,176.0,4720,1815,1465,1830,1395,5.0,2770,1579,1589,16
275,201609,739296,290,2,3,3,7,6,MT,1.5,L,5-8W,7.0,1,1,1,1,2,1,82.0,4,146.5,4710,1785,1715,1920,1435,6.5,2750,1530,1525,114
276,201609,453752,814,3,2,2,4,8,AT,2.0,T,35-50W,29.2,2,1,1,1,2,2,150.0,4,270.0,4755,1811,1455,1980,1560,5.0,2920,1531,1572,95
277,201609,472603,985,3,2,1,6,6,AT,1.2,T,10-15W,13.5,1,1,1,1,2,1,100.0,3,230.0,4750,1820,1488,1769,1320,5.0,2730,1555,1550,109
278,201609,587678,537,2,1,3,5,0,CVT,1.8,L,15-20W,14.0,1,1,1,1,2,1,100.0,4,169.0,4294,1772,1605,1770,1256,5.0,2610,1535,1540,19
279,201609,692703,807,2,1,1,1,7,DCT,1.5,T,10-15W,13.3,1,1,1,1,2,1,112.0,4,235.0,4510,1852,1677,1900,1500,5.0,2650,1575,1570,394
280,201609,914348,750,2,2,3,4,5,MT,1.4,L,10-15W,10.5,1,1,1,1,2,1,66.0,4,132.0,3970,1682,1462,1540,1060,5.0,2470,1463,1456,93
281,201609,745137,637,3,2,1,2,5,MT,1.6,L,10-15W,13.2,1,1,1,1,2,1,94.0,4,159.0,4534,1823,1483,1681,1306,5.0,2648,1553,1544,172
282,201611,739296,290,2,3,3,7,5,AMT,1.8,L,5-8W,8.6,1,1,1,1,2,1,101.0,4,186.0,4710,1785,1745,1920,1435,6.5,2750,1530,1525,54
283,201611,745137,637,3,2,1,2,5,MT,1.0,T,10-15W,11.9,1,1,1,1,2,1,94.0,3,170.0,4534,1823,1483,1689,1314,5.0,2648,1553,1544,8
284,201610,580470,750,3,2,1,4,6,AT,1.6,L,10-15W,10.5,1,1,1,1,2,1,81.0,4,155.0,4562,1793,1468,1740,1260,5.0,2614,1518,1525,407
285,201610,614059,953,3,2,2,4,7,AT,1.6,T,35-50W,36.7,2,1,1,1,2,2,115.0,4,250.0,4783,1810,1442,2065,1596,5.0,2920,1563,1545,48
286,201610,401052,953,2,1,1,4,7,DCT,2.0,T,25-35W,26.1,3,1,1,1,2,2,155.0,4,350.0,4452,1804,1535,1990,1574,5.0,2699,1558,1549,6
287,201610,526401,836,3,2,1,3,6,MT,1.6,L,10-15W,10.6,1,1,1,1,2,1,93.8,4,155.5,4610,1800,1450,1760,1225,5.0,2700,1555,1564,11
288,201610,348641,498,3,2,1,1,4,AT,1.5,L,8-10W,6.8,1,1,1,1,2,1,80.0,4,135.0,4579,1804,1490,1655,1280,5.0,2660,1548,1549,258
289,201610,321683,750,3,2,1,4,5,MT,1.6,L,15-20W,11.8,1,1,1,1,2,1,81.0,4,155.0,4655,1780,1453,1750,1300,5.0,2651,1535,1532,179
290,201610,559132,692,3,2,2,5,0,CVT,2.0,L,20-25W,21.5,1,1,1,1,2,1,110.0,4,195.0,4891,1830,1490,1870,1466,5.0,2775,1585,1585,62
291,201610,516750,98,2,3,3,1,5,MT,1.5,L,5-8W,7.6,2,1,1,1,1,1,82.0,4,146.5,4500,1721,1715,1825,1260,7.5,2720,1430,1450,58
292,201610,735971,761,3,2,1,2,5,MT,1.5,L,10-15W,13.8,1,1,1,1,2,1,81.0,4,143.0,4587,1798,1463,1660,1225,5.0,2640,1538,1541,396
293,201611,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,36.8,3,1,1,1,2,2,165.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,51
294,201611,614059,953,3,2,2,4,7,AT,2.0,T,35-50W,32.0,2,1,1,1,2,2,135.0,4,300.0,4714,1810,1442,2055,1577,5.0,2840,1563,1545,67
295,201611,692703,807,2,1,1,1,7,DCT,1.5,T,10-15W,10.6,1,1,1,1,2,1,112.0,4,235.0,4510,1852,1677,1900,1500,5.0,2650,1575,1570,139
296,201609,739296,290,2,3,3,7,5,MT,1.5,L,5-8W,7.0,1,1,1,1,2,1,82.0,4,146.5,4710,1785,1715,1920,1435,6.5,2750,1530,1525,846
297,201609,614059,953,3,2,2,4,7,AT,2.0,T,35-50W,50.6,2,1,1,1,2,2,135.0,4,300.0,4783,1810,1442,2120,1658,5.0,2920,1563,1545,240
298,201609,304458,106,3,2,1,5,0,CVT,1.6,L,10-15W,10.4,1,1,1,1,2,1,90.0,4,154.0,4630,1775,1480,1770,1305,5.0,2700,1525,1520,249
299,201610,682651,872,3,2,2,4,7,DCT,2.0,T,35-50W,39.5,1,1,1,1,2,2,140.0,4,320.0,4818,1843,1432,2015,1565,5.0,2908,1566,1549,38
300,201610,654134,290,2,1,1,7,5,MT,1.8,L,8-10W,8.7,1,1,1,1,2,1,101.0,4,186.0,4620,1820,1750,1780,1431,5.0,2750,1554,1549,7
301,201610,654134,290,2,1,1,7,6,MT,1.5,T,8-10W,8.7,1,1,1,1,2,1,110.0,4,230.0,4620,1820,1750,1850,1435,5.0,2750,1554,1549,371
302,201610,732758,814,2,1,1,4,6,AT,1.5,T,25-35W,31.0,1,1,1,1,2,2,111.0,3,220.0,4565,1821,1624,2035,1550,5.0,2780,1561,1562,126
303,201610,379876,985,3,2,1,6,6,AT,1.6,T,10-15W,10.5,1,1,1,1,2,1,123.0,4,245.0,4590,1820,1488,1769,1365,5.0,2675,1555,1550,7
